,tr_drvr_code,tr_unit_id,Total_Fuel_Purchased,DriverID_x,EquipmentID_x,odo_min,odo_max,Total_dist_driven,mpg_drvr_truck,DriverID_y,EquipmentID_y,Perf_TotalFuelUsed,Perf_Distance,mpg_perf,diff_fuel_purchased
936,KIRJA,1659,15203.83984375,KIRJA,1659,458561.5,565847.8,107286.30000000005,7.05652658161243,KIRJA,1659,10706.700000000006,78241.0,7.307667161683801,4497.139843749994
413,DAVCL,1938,7182.75,DAVCL,1938,52595.8,205319.6,152723.8,21.26258048797466,DAVCL,1938,2687.3999999999996,20003.0,7.443253702463348,4495.35
1197,ONED,2031,20616.359375,ONED,2031,3923.7,151464.6,147540.9,7.156496320049232,ONED,2031,16126.600000000004,115857.0,7.1842173799808995,4489.759374999996
1289,PORJ,1888,19807.560546875,PORJ,1888,91135.2,238598.1,147462.90000000002,7.444778454723187,PORJ,1888,15329.200000000004,117196.0,7.645278292409256,4478.360546874996
1732,WHIPH,1642,4859.91015625,WHIPH,1642,561573.7,593749.7,32176.0,6.620698524358652,WHIPH,1642,383.9,2505.0,6.525136754363116,4476.01015625
1602,SUTD,2011,7944.08984375,SUTD,2011,74215.0,129968.1,55753.100000000006,7.018185984372227,SUTD,2011,3471.0999999999995,24642.0,7.099190458356142,4472.989843750001
187,BRAO,1882,20252.529296875,BRAO,1882,94960.1,234782.0,139821.9,6.903922860715217,BRAO,1882,15785.800000000007,114945.0,7.2815441726108245,4466.729296874993
1745,WILBOB,2062,13153.7998046875,WILBOB,2062,467.0,98338.9,97871.9,7.440580018948006,WILBOB,2062,8689.800000000003,67098.0,7.721466546986119,4463.999804687497
1153,MURSTA,2033,12051.9501953125,MURSTA,2033,30804.7,115270.5,84465.8,7.008475693241102,MURSTA,2033,7601.300000000001,53968.0,7.099838185573519,4450.650195312499
1417,RUTP,1824,22884.0,RUTP,1824,142407.1,303668.4,161261.30000000002,7.046901765425626,RUTP,1824,18437.600000000006,133338.0,7.231852301818022,4446.399999999994
264,CALR,1774,4445.43017578125,CALR,1774,399208.6,428207.5,28998.900000000023,6.523305698959424,CALR,1774,0.6,1.0,1.6666666666666667,4444.83017578125
324,CLIJ,1750,14409.76953125,CLIJ,1750,347306.2,452311.4,105005.20000000001,7.287083930959384,CLIJ,1750,9976.000000000002,74797.0,7.497694466720127,4433.769531249998
964,LASR,1666,14888.9599609375,LASR,1666,90424.6,501809.2,411384.6,27.630177062689654,LASR,1666,10458.400000000001,79597.0,7.610820010709094,4430.5599609374985
791,HOOK,2102,5109.3798828125,HOOK,2102,3759.9,36985.6,33225.7,6.502883082107146,HOOK,2102,679.6,4648.0,6.839317245438493,4429.7798828125
567,FORP,1916,17596.599609375,FORP,1916,83539.7,216037.0,132497.3,7.529710452092628,FORP,1916,13173.500000000007,95458.0,7.24621399020761,4423.099609374993
720,HAWHEN,2069,12003.8095703125,HAWHEN,2069,4301.5,84611.4,80309.9,6.690367714481266,HAWHEN,2069,7588.6,55985.0,7.377513638879371,4415.2095703125
159,BLACH,2103,4896.919921875,BLACH,2103,3382.6,35705.2,32322.6,6.600598032165467,BLACH,2103,489.9,3494.0,7.132067768932435,4407.019921875
1015,LOVA,1674,7159.25,LOVA,1674,514912.3,560217.7,45305.399999999965,6.328232705939863,LOVA,1674,2757.2,19803.0,7.182286377484405,4402.05
708,HARST,2065,12482.3798828125,HARST,2065,491.7,91931.2,91439.5,7.325486073846125,HARST,2065,8093.900000000001,60307.0,7.45091982851283,4388.479882812499
110,BARAL,1968,15091.4296875,BARAL,1968,95221.4,204048.4,108827.0,7.211178944175166,BARAL,1968,10706.400000000001,79307.0,7.4074385414331605,4385.0296874999985
1427,SAND,2012,20109.48046875,SAND,2012,452.9,143015.4,142562.5,7.089317907617811,SAND,2012,15728.6,116410.0,7.401167300331879,4380.88046875
1148,MURJO,2086,7216.06982421875,MURJO,2086,44.1,53824.9,53780.8,7.452921231374392,MURJO,2086,2837.0000000000005,21833.0,7.695805428269297,4379.06982421875
1347,REYJ,1875,4624.93994140625,REYJ,1875,210263.2,244492.8,34229.59999999998,7.4010907025080614,REYJ,1875,254.29999999999998,1907.0,7.499016909162407,4370.63994140625
943,KORR,1881,13979.01953125,KORR,1881,163682.1,263153.8,99471.69999999998,7.115785179184541,KORR,1881,9609.300000000001,70530.0,7.339764603040804,4369.719531249999
229,BUFD,2093,5941.06982421875,BUFD,2093,10053.2,42626.2,32572.999999999996,5.482682574646114,BUFD,2093,1584.4,11105.0,7.008962383236556,4356.66982421875
1112,MIXC,1861,7492.169921875,MIXC,1861,218860.6,271312.1,52451.49999999997,7.000842285604942,MIXC,1861,3147.6,23423.0,7.441542762739865,4344.569921875
1444,SCHD,2111,4672.669921875,SCHD,2111,3992.0,33659.6,29667.6,6.349175203048645,SCHD,2111,348.5,2537.0,7.279770444763271,4324.169921875
1572,STEJOH,2127,4672.33984375,STEJOH,2127,925.2,32051.1,31125.899999999998,6.661737168291784,STEJOH,2127,351.40000000000003,2556.0,7.273762094479225,4320.93984375
1719,WHICH,1791,19110.919921875,WHICH,1791,201416.4,339948.7,138532.30000000002,7.24885565772432,WHICH,1791,14790.200000000004,111292.0,7.5247123095022355,4320.719921874996
1389,ROBJEF,2001,18261.490234375,ROBJEF,2001,27729.6,162823.8,135094.19999999998,7.397764271488744,ROBJEF,2001,13949.200000000004,105508.0,7.563731253405211,4312.290234374996
1264,PITG,1840,8817.5595703125,PITG,1840,210777.9,266840.4,56062.50000000003,6.358051743563456,PITG,1840,4512.0,30164.0,6.685283687943262,4305.5595703125
555,FLED,2101,4872.2099609375,FLED,2101,3014.9,34527.8,31512.9,6.467886288286385,FLED,2101,569.3,4133.0,7.259792727911471,4302.9099609375
497,ELLH,1695,19419.5390625,ELLH,1695,359105.6,489134.2,130028.60000000003,6.695761396885628,ELLH,1695,15117.2,102461.0,6.777776307781864,4302.339062499999
353,CORWI,1770,5931.5,CORWI,1770,385571.1,424600.0,39028.90000000002,6.579937621175086,CORWI,1770,1637.5,10522.0,6.425648854961832,4294.0
803,HOWRA,2088,5525.14013671875,HOWRA,2088,10392.2,42025.0,31632.8,5.725248449315527,HOWRA,2088,1232.8,8875.0,7.199059052563271,4292.34013671875
179,BOWJ,2085,7156.31982421875,BOWJ,2085,483.3,53500.4,53017.1,7.408430771997789,BOWJ,2085,2864.6,21504.0,7.506807233121553,4291.71982421875
435,DEFE,2092,5736.72021484375,DEFE,2092,9524.6,39320.5,29795.9,5.193891088309167,DEFE,2092,1445.8,10399.0,7.192557753492876,4290.92021484375
1523,SMIBRE,1984,19697.220703125,SMIBRE,1984,40211.8,177415.0,137203.2,6.965612157568629,SMIBRE,1984,15406.800000000001,111605.0,7.24387932601189,4290.420703124999
1306,PUCK,1903,5080.10009765625,PUCK,1903,196357.0,232730.9,36373.899999999994,7.160075451422979,PUCK,1903,796.4000000000001,5800.0,7.282772476142641,4283.70009765625
137,BECV,1838,4845.9599609375,BECV,1838,261990.3,296206.3,34216.0,7.060726930434764,BECV,1838,562.9,3822.0,6.789838337182449,4283.0599609375
1481,SHATHO,1617,5349.990234375,,,,,,,SHATHO,1617,1067.4,6754.0,6.327524826681656,4282.590234375
716,HATJO,2050,16079.990234375,HATJO,2050,4449.3,115148.5,110699.2,6.88428278789329,HATJO,2050,11805.800000000001,85792.0,7.266936590489419,4274.190234374999
1008,LOPR,2076,10041.4404296875,LOPR,2076,17489.7,72235.2,54745.5,5.4519568565227985,LOPR,2076,5768.1,42214.0,7.3185277647752285,4273.3404296875
1647,THOMIC,2105,4713.52001953125,THOMIC,2105,2267.7,34340.1,32072.399999999998,6.804341525463497,THOMIC,2105,445.0,3358.0,7.546067415730337,4268.52001953125
880,JONDO,1821,9481.259765625,JONDO,1821,233502.6,299906.3,66403.69999999998,7.003679009064961,JONDO,1821,5215.200000000001,39063.0,7.490220892774964,4266.059765624999
1672,VANCH,1731,16841.140625,VANCH,1731,341805.8,456544.2,114738.40000000002,6.812982716246395,VANCH,1731,12575.600000000002,89819.0,7.14232322911034,4265.540624999998
1734,WHOM,1911,20472.26953125,WHOM,1911,83110.3,231102.1,147991.8,7.228890757524326,WHOM,1911,16223.600000000006,119329.0,7.355272565891662,4248.669531249994
1130,MORJAM,1729,22320.8203125,MORJAM,1729,352824.8,507013.7,154188.90000000002,6.907850958938632,MORJAM,1729,18072.299999999996,129430.0,7.161789036259913,4248.520312500004
1656,TRAB,1794,10497.1298828125,TRAB,1794,253187.5,323163.1,69975.59999999998,6.666165016646568,TRAB,1794,6249.200000000001,43451.0,6.95304999039877,4247.929882812499
1668,ULAL,2010,6133.89990234375,ULAL,2010,106663.4,146395.7,39732.30000000002,6.477494030318034,ULAL,2010,1895.4,13577.0,7.163131792761422,4238.49990234375
1368,RICS,2109,4556.5400390625,RICS,2109,3436.3,31922.4,28486.100000000002,6.251695311748202,RICS,2109,320.3,2234.0,6.974711208242272,4236.2400390625
1584,STOD,2029,19066.439453125,STOD,2029,3507.3,138963.8,135456.5,7.104446550338931,STOD,2029,14832.300000000003,108551.0,7.318554775725948,4234.139453124997
813,HUGC,1741,9763.7197265625,HUGC,1741,343555.9,546736.6,203180.69999999995,20.809763664891015,HUGC,1741,5532.2,36742.0,6.64148078522107,4231.5197265625
1771,WIRR,1865,10108.08984375,WIRR,1865,159314.3,230682.2,71367.90000000002,7.060473452768921,WIRR,1865,5878.400000000001,42554.0,7.2390446379967335,4229.689843749999
1503,SIMJE,2024,8525.5595703125,SIMJE,2024,81140.4,142069.4,60929.0,7.146627678512213,SIMJE,2024,4303.700000000001,31640.0,7.351813555777586,4221.859570312499
143,BENRO,1973,21930.169921875,BENRO,1973,48407.4,205556.5,157149.1,7.165886108490489,BENRO,1973,17716.5,129398.0,7.303812829847882,4213.669921875
310,CHET,2125,4203.89990234375,CHET,2125,445.0,28428.5,27983.5,6.656557161220393,CHET,2125,0.30000000000000004,0.0,0.0,4203.59990234375
1675,VANP,1804,20244.630859375,VANP,1804,201071.7,347398.2,146326.5,7.22791642961661,VANP,1804,16047.200000000004,122094.0,7.608430131113214,4197.430859374996
1271,PITTER,2068,11969.599609375,PITTER,2068,2352.7,93595.9,91243.2,7.622911624256437,PITTER,2068,7777.500000000001,59557.0,7.657602057216328,4192.099609374999
1506,SIMJIM,1967,8731.2802734375,SIMJIM,1967,154187.1,214055.7,59868.600000000006,6.8567951234063145,SIMJIM,1967,4544.1,30621.0,6.73862811117713,4187.1802734375
713,HATA,1955,20036.33984375,HATA,1955,59324.9,203713.5,144388.6,7.2063361435267135,HATA,1955,15852.700000000004,116559.0,7.352627628101205,4183.639843749996
1103,MEAJ,1982,19798.80078125,MEAJ,1982,46235.6,188340.7,142105.1,7.177459966897459,MEAJ,1982,15626.3,113556.0,7.266979387314976,4172.500781250001
391,CRUM,2083,5538.830078125,CRUM,2083,447.6,43415.4,42967.8,7.757558797424857,CRUM,2083,1372.5,10401.0,7.578142076502732,4166.330078125
1525,SMID,2131,4356.27978515625,SMID,2131,950.7,32549.0,31598.3,7.25350564205477,SMID,2131,190.60000000000002,1620.0,8.499475341028331,4165.67978515625
1219,PARW,2058,15316.240234375,PARW,2058,993.7,115141.2,114147.5,7.45271021172762,PARW,2058,11163.100000000002,84415.0,7.561967553815695,4153.140234374998
900,KELJA,2056,19049.80078125,KELJA,2056,1134.1,174172.7,173038.6,9.083486068280324,KELJA,2056,14898.200000000004,124066.0,8.327583197970222,4151.600781249996
382,CRODAN,1988,12309.4501953125,CRODAN,1988,94363.2,183770.7,89407.50000000001,7.263321966568973,CRODAN,1988,8165.4000000000015,61898.0,7.580522693315697,4144.0501953124985
725,HAYP,1879,7290.72998046875,HAYP,1879,178032.8,228288.2,50255.40000000002,6.893054623423168,HAYP,1879,3147.5,22682.0,7.206354249404289,4143.22998046875
1104,METMI,1922,19692.720703125,METMI,1922,58489.4,223887.1,165397.7,8.398925800727644,METMI,1922,15551.000000000004,114908.0,7.389106809851455,4141.720703124996
1128,MORI,1683,4936.64990234375,MORI,1683,472562.6,504651.0,32088.400000000023,6.500035577723582,MORI,1683,795.5,4777.0,6.005028284098051,4141.14990234375
241,BURD,2063,13183.7197265625,BURD,2063,454.4,99560.5,99106.1,7.5173093827473805,BURD,2063,9043.200000000003,68622.0,7.588243099787683,4140.519726562497
1276,PLAJ,1997,19444.33984375,PLAJ,1997,38826.0,180001.8,141175.8,7.260508771933348,PLAJ,1997,15309.000000000005,114315.0,7.467176170879872,4135.3398437499945
1118,MOOJEF,1692,9241.5,MOOJEF,1692,495213.0,559435.8,64222.80000000005,6.949391332575885,MOOJEF,1692,5110.1,36824.0,7.206121210935207,4131.4
1013,LOUR,1927,16528.240234375,LOUR,1927,85429.4,218074.8,132645.4,8.025379478943414,LOUR,1927,12398.000000000004,93310.0,7.526213905468622,4130.240234374996
1188,NORPA,1942,18940.650390625,NORPA,1942,53153.4,208154.2,155000.80000000002,8.183499341538996,NORPA,1942,14811.800000000005,109097.0,7.365546388690096,4128.850390624995
801,HOWLE,1851,22276.669921875,HOWLE,1851,99270.1,262340.0,163069.9,7.320209913415757,HOWLE,1851,18163.200000000004,136622.0,7.521912438336855,4113.469921874996
1340,REERI,1986,19465.23046875,REERI,1986,43960.2,184074.5,140114.3,7.198183459730581,REERI,1986,15355.400000000005,113075.0,7.363858968180573,4109.830468749995
1678,VASM,1628,16391.330078125,,,,,,,VASM,1628,12283.600000000002,84092.0,6.845875801882183,4107.730078124998
975,LEEE,1960,19497.560546875,LEEE,1960,55470.9,193837.2,138366.30000000002,7.096595477539208,LEEE,1960,15399.600000000004,113284.0,7.3562949687004835,4097.960546874996
756,HIEK,1979,20547.48046875,HIEK,1979,50020.6,198085.3,148064.69999999998,7.205978378964117,HIEK,1979,16453.800000000007,121508.0,7.3847986483365515,4093.6804687499935
742,HERV,2094,5911.16015625,HERV,2094,11822.4,44680.8,32858.4,5.5587057585063215,HERV,2094,1817.8999999999999,13575.0,7.467407448154464,4093.2601562500004
536,FERCA,2078,7623.02978515625,FERCA,2078,1768.5,53857.5,52089.0,6.833109861570917,FERCA,2078,3530.6000000000004,25509.0,7.225117543760267,4092.4297851562496
834,JAMT,1665,11122.939453125,JAMT,1665,426722.8,503309.0,76586.20000000001,6.885428112123999,JAMT,1665,7031.500000000001,50495.0,7.1812557775723525,4091.439453124999
200,BROA,1999,20202.140625,BROA,1999,38869.1,182811.0,143941.9,7.125081577834032,BROA,1999,16115.600000000006,117702.0,7.3036064434461,4086.540624999994
1194,OBRG,2023,17537.66015625,OBRG,2023,3623.4,129203.5,125580.1,7.160596047657263,OBRG,2023,13469.699999999999,97782.0,7.259404441078867,4067.960156250001
1704,WEBTH,1936,19926.099609375,WEBTH,1936,66904.3,216337.3,149433.0,7.499360282716518,WEBTH,1936,15861.100000000008,117507.0,7.408502562873946,4064.9996093749924
596,FURL,1709,6005.6298828125,FURL,1709,498980.1,537774.2,38794.09999999998,6.459622180684949,FURL,1709,1949.7,13156.0,6.747704775093604,4055.9298828125
1334,REAE,1747,22677.650390625,REAE,1747,308600.3,448341.8,139741.5,6.162080179954159,REAE,1747,18622.8,125025.0,6.713544687157678,4054.8503906250007
642,GOOJO,1713,6176.83984375,GOOJO,1713,482453.3,522212.3,39759.0,6.436786610264781,GOOJO,1713,2135.2,14060.0,6.584863244660922,4041.63984375
225,BUCJO,1670,7841.4697265625,BUCJO,1670,497525.3,551787.0,54261.70000000001,6.919837975805966,BUCJO,1670,3802.1,26301.0,6.917492964414403,4039.3697265625
799,HOWK,1652,7237.39013671875,HOWK,1652,509916.8,557053.4,47136.600000000035,6.512927880017614,HOWK,1652,3200.9999999999995,21731.0,6.788815995001563,4036.3901367187505
69,AUBA,2022,16789.890625,AUBA,2022,4216.3,123034.1,118817.8,7.076746516923781,AUBA,2022,12756.700000000003,95684.0,7.500685914068684,4033.1906249999975
1238,PEDA,2079,7501.2998046875,PEDA,2079,53.8,54774.0,54720.2,7.294762431146372,PEDA,2079,3480.3999999999996,24765.0,7.115561429720723,4020.8998046875004
662,GREG,2044,15790.5595703125,GREG,2044,443.3,108248.2,107804.9,6.827174142877224,GREG,2044,11782.800000000005,81302.0,6.90005771124011,4007.7595703124953
1636,THOCHA,2107,4135.3798828125,THOCHA,2107,337.4,30783.2,30445.8,7.3622740504540065,THOCHA,2107,130.6,1025.0,7.848392036753446,4004.7798828125
1323,RAMRI,1868,7431.73974609375,RAMRI,1868,190103.5,243710.8,53607.29999999999,7.21329080827634,RAMRI,1868,3430.5999999999995,25822.0,7.526963213432054,4001.1397460937505
890,JORJO,1915,20373.76953125,JORJO,1915,48244.4,235529.3,187284.9,9.192452074847312,JORJO,1915,16380.000000000007,119913.0,7.320695970695968,3993.7695312499927
424,DAWDA,2002,19637.7109375,DAWDA,2002,31731.1,168727.5,136996.4,6.97618986428774,DAWDA,2002,15645.700000000003,110349.0,7.0529921959388195,3992.0109374999975
827,JACJOH,1866,9375.669921875,JACJOH,1866,158427.6,229381.6,70954.0,7.567885878154957,JACJOH,1866,5387.2,42182.0,7.830041580041581,3988.469921875
664,GREH,2061,13493.2099609375,GREH,2061,2814.8,98088.3,95273.5,7.060847661587892,GREH,2061,9533.4,69867.0,7.328655044370319,3959.8099609375004
816,HUGJA,1758,14371.6796875,HUGJA,1758,338916.5,435850.6,96934.09999999998,6.744799641221476,HUGJA,1758,10417.300000000001,75369.0,7.234984112965931,3954.379687499999
79,AUSTE,2106,4495.52978515625,AUSTE,2106,3807.7,34511.6,30703.899999999998,6.829873556033581,AUSTE,2106,547.7,4179.0,7.630089465035603,3947.82978515625
396,CULJA,1876,6091.169921875,CULJA,1876,206972.8,248770.6,41797.80000000002,6.86203152039694,CULJA,1876,2171.1,15016.0,6.916309704757957,3920.069921875
711,HARTI,1823,12261.9296875,HARTI,1823,156576.4,245315.8,88739.4,7.23698490054647,HARTI,1823,8365.100000000002,62515.0,7.473311735663648,3896.829687499998
1616,TANDA,1939,4762.81005859375,TANDA,1939,87133.6,228316.0,141182.4,29.642668563962218,TANDA,1939,884.8,6334.0,7.1586799276672695,3878.01005859375
292,CAUS,2000,20609.259765625,CAUS,2000,36968.4,187811.2,150842.80000000002,7.319176026477026,CAUS,2000,16733.300000000003,124025.0,7.411867354317438,3875.959765624997
1212,PARJAM,1912,21844.830078125,PARJAM,1912,100861.5,263001.4,162139.90000000002,7.422346588191769,PARJAM,1912,17990.8,137220.0,7.627231696200281,3854.0300781250007
479,DYEJE,2005,21678.380859375,DYEJE,2005,33281.3,188639.5,155358.2,7.166503855052166,DYEJE,2005,17827.299999999996,129976.0,7.290840452564328,3851.0808593750044
1723,WHIGR,1797,7245.0498046875,WHIGR,1797,276544.8,321201.4,44656.600000000035,6.1637395468430745,WHIGR,1797,3396.1999999999994,22593.0,6.652435074495025,3848.8498046875006
482,ECKS,1957,16421.740234375,ECKS,1957,98537.0,208201.9,109664.9,6.678031587081292,ECKS,1957,12573.200000000004,84849.0,6.748401361626314,3848.5402343749956
463,DOBE,2072,5937.8798828125,DOBE,2072,24198.8,73590.1,49391.3,8.318002548850082,DOBE,2072,2102.0,15062.0,7.1655566127497625,3835.8798828125
546,FISDA,2025,9143.4296875,FISDA,2025,42811.9,133321.7,90509.80000000002,9.898889486046592,FISDA,2025,5307.599999999999,40050.0,7.545783404928782,3835.8296875000005
1699,WARDE,1859,17715.689453125,WARDE,1859,0.0,248580.1,248580.1,14.031635667227794,WARDE,1859,13881.000000000004,110116.0,7.932857863266333,3834.6894531249964
226,BUFB,1799,19846.958984375,BUFB,1799,180736.0,307717.2,126981.20000000001,6.398017958316387,BUFB,1799,16012.6,105699.0,6.600989220988471,3834.3589843749996
1408,ROWP,1923,18240.708984375,ROWP,1923,65166.5,202291.3,137124.8,7.517514813566795,ROWP,1923,14412.500000000005,104786.0,7.270494362532521,3828.2089843749945
960,LANWA,1707,7920.47998046875,LANWA,1707,432744.7,488089.6,55344.899999999965,6.987568952446812,LANWA,1707,4103.0,29904.0,7.288325615403363,3817.47998046875
898,KEERIC,1907,18452.5390625,KEERIC,1907,65978.4,193193.9,127215.5,6.894200281550007,KEERIC,1907,14640.3,105092.0,7.178268204886512,3812.2390625000007
1582,STOC,2004,4073.8798828125,STOC,2004,157509.8,186258.1,28748.300000000017,7.056737269374998,STOC,2004,271.9,2036.0,7.488047076130931,3801.9798828125
726,HAZSC,1782,6188.9501953125,HAZSC,1782,335771.4,375372.0,39600.59999999998,6.39859729845514,HAZSC,1782,2390.9,16129.0,6.745995231921033,3798.0501953125
839,JARJA,1778,5272.72021484375,JARJA,1778,399349.3,433765.2,34415.90000000002,6.527162185300949,JARJA,1778,1479.0,10231.0,6.917511832319135,3793.72021484375
314,CLAJOE,1765,11254.2099609375,CLAJOE,1765,325316.8,397636.1,72319.29999999999,6.425977500954286,CLAJOE,1765,7462.100000000002,51285.0,6.872730196593451,3792.109960937498
631,GODD,1676,10454.900390625,GODD,1676,419387.7,491371.6,71983.89999999997,6.885182766977728,GODD,1676,6677.600000000001,51901.0,7.772403258655803,3777.3003906249987
1440,SCATI,1634,4899.89013671875,SCATI,1634,540713.0,570423.1,29710.099999999977,6.063421662734581,SCATI,1634,1131.4,7676.0,6.784514760473749,3768.49013671875
1043,MARD01,1623,7617.60009765625,MARD01,1623,525815.8,578032.4,52216.59999999998,6.854731061041883,MARD01,1623,3850.8999999999996,26573.0,6.900464826404217,3766.7000976562504
921,KESK,2019,19761.880859375,KESK,2019,446.7,142976.5,142529.8,7.212360048835337,KESK,2019,16003.600000000004,114297.0,7.141955559998999,3758.280859374996
1430,SANED,1618,5820.81005859375,SANED,1618,188771.8,572282.7,383510.89999999997,65.88617325414882,SANED,1618,2064.8,13930.0,6.746416117783804,3756.01005859375
437,DELK,2066,11781.0400390625,DELK,2066,17.7,83633.0,83615.3,7.097446381877662,DELK,2066,8034.100000000002,58728.0,7.309841799330353,3746.940039062498
974,LEBK,2060,15486.01953125,LEBK,2060,3171.0,106843.9,103672.9,6.694612504575069,LEBK,2060,11749.4,83698.0,7.123597800738762,3736.6195312500004
